label,cycle number,Capacity/mA.h,Norm_Cap,Cycles Until Fail,20004.453 Re,15829.126 Re,12516.703 Re,9909.4424 Re,7835.48 Re,6217.2461 Re,4905.291 Re,3881.2737 Re,3070.9827 Re,2430.7778 Re,1923.1537 Re,1522.4358 Re,1203.8446 Re,952.86591 Re,754.27557 Re,596.71857 Re,471.96338 Re,373.20856 Re,295.47278 Re,233.87738 Re,185.05922 Re,146.35823 Re,115.77804 Re,91.6721 Re,72.51701 Re,57.36816 Re,45.3629 Re,35.93134 Re,28.40909 Re,22.48202 Re,17.79613 Re,14.06813 Re,11.1448 Re,8.81772 Re,6.97545 Re,5.5173 Re,4.36941 Re,3.45686 Re,2.73547 Re,2.16054 Re,1.70952 Re,1.35352 Re,1.07079 Re,0.84734 Re,0.67072 Re,0.53067 Re,0.41976 Re,0.33183 Re,0.26261 Re,0.20791 Re,0.16452 Re,0.13007 Re,0.10309 Re,0.08153 Re,0.06443 Re,0.05102 Re,0.04042 Re,0.03192 Re,0.02528 Re,0.01999 Re,20004.453 Im,15829.126 Im,12516.703 Im,9909.4424 Im,7835.48 Im,6217.2461 Im,4905.291 Im,3881.2737 Im,3070.9827 Im,2430.7778 Im,1923.1537 Im,1522.4358 Im,1203.8446 Im,952.86591 Im,754.27557 Im,596.71857 Im,471.96338 Im,373.20856 Im,295.47278 Im,233.87738 Im,185.05922 Im,146.35823 Im,115.77804 Im,91.6721 Im,72.51701 Im,57.36816 Im,45.3629 Im,35.93134 Im,28.40909 Im,22.48202 Im,17.79613 Im,14.06813 Im,11.1448 Im,8.81772 Im,6.97545 Im,5.5173 Im,4.36941 Im,3.45686 Im,2.73547 Im,2.16054 Im,1.70952 Im,1.35352 Im,1.07079 Im,0.84734 Im,0.67072 Im,0.53067 Im,0.41976 Im,0.33183 Im,0.26261 Im,0.20791 Im,0.16452 Im,0.13007 Im,0.10309 Im,0.08153 Im,0.06443 Im,0.05102 Im,0.04042 Im,0.03192 Im,0.02528 Im,0.01999 Im,EIS_PCA_1,EIS_PCA_2
25C07,54,26.38246709164768,0.7393226464971558,-37,   0.35901,   0.36106,   0.36853,   0.37762,   0.38494,   0.39332,   0.40740,   0.41702,   0.42968,   0.44109,   0.45734,   0.46726,   0.48857,   0.50625,   0.52022,   0.54571,   0.56268,   0.58141,   0.60821,   0.63675,   0.65869,   0.68857,   0.71945,   0.75229,   0.78296,   0.79419,   0.82037,   0.88511,   0.89908,   0.95011,   1.01014,   0.98952,   1.11709,   1.06635,   1.16512,   1.34265,   1.38592,   1.32895,   1.31356,   1.41084,   1.61242,   1.81908,   1.91601,   1.84490,   1.66335,   1.39444,   1.22609,   1.24552,   1.44622,   1.71591,   1.91192,   1.95471,   1.85552,   1.70847,   1.61787,   1.58134,   1.61732,   1.71554,   1.85609,   2.02012,  -0.01219,   0.00006,   0.01933,   0.03331,   0.04244,   0.05666,   0.06164,   0.07504,   0.07893,   0.08959,   0.10005,   0.10691,   0.11571,   0.12142,   0.13097,   0.13659,   0.14665,   0.15809,   0.16148,   0.17087,   0.17833,   0.19539,   0.20453,   0.20842,   0.22845,   0.22951,   0.24132,   0.24796,   0.28590,   0.30134,   0.29349,   0.29528,   0.35740,   0.37688,   0.31903,   0.36041,   0.49452,   0.50447,   0.38436,   0.21309,   0.10839,   0.14787,   0.30703,   0.48806,   0.56988,   0.49504,   0.25229,  -0.03562,  -0.22966,  -0.23281,  -0.06274,   0.17851,   0.36642,   0.43872,   0.42173,   0.35544,   0.28859,   0.24289,   0.23876,   0.29032,0.19570570954067165,-1.3162130612046106
25C07,55,26.35728247426605,0.7386168915005165,-38,   0.35956,   0.36495,   0.36782,   0.37779,   0.38808,   0.39872,   0.40347,   0.41786,   0.42881,   0.43937,   0.45818,   0.46751,   0.48902,   0.50477,   0.52240,   0.53956,   0.56030,   0.58491,   0.60328,   0.62767,   0.65037,   0.68763,   0.71500,   0.73994,   0.78099,   0.80794,   0.84155,   0.86161,   0.91989,   0.95399,   0.96763,   1.00260,   1.07122,   1.15054,   1.12352,   1.20346,   1.39583,   1.52349,   1.50215,   1.41081,   1.36221,   1.43002,   1.62061,   1.85133,   1.99576,   1.99420,   1.80232,   1.50653,   1.26442,   1.20114,   1.31920,   1.54041,   1.73937,   1.84877,   1.86891,   1.83813,   1.78630,   1.75373,   1.76834,   1.84315,  -0.01284,   0.00052,   0.02049,   0.03348,   0.04543,   0.05463,   0.06284,   0.07427,   0.08258,   0.08969,   0.09690,   0.10726,   0.11188,   0.11987,   0.13097,   0.13444,   0.14491,   0.15479,   0.16386,   0.16942,   0.17986,   0.18710,   0.19474,   0.20281,   0.21244,   0.24216,   0.25417,   0.23065,   0.25822,   0.26054,   0.26666,   0.35601,   0.29476,   0.41898,   0.41352,   0.32391,   0.31687,   0.43786,   0.53445,   0.49854,   0.33172,   0.11705,  -0.02742,  -0.01713,   0.11618,   0.36350,   0.55992,   0.58387,   0.41278,   0.14676,  -0.07268,  -0.14474,  -0.06432,   0.09756,   0.24655,   0.37695,   0.44459,   0.45372,   0.42552,   0.39176,1.148594759468873,0.557739373439033
25C07,56,26.34661374303268,0.7383179189069822,-39,   0.35760,   0.36067,   0.36891,   0.37813,   0.38661,   0.39681,   0.40475,   0.41902,   0.42724,   0.43969,   0.45642,   0.46951,   0.48503,   0.50063,   0.52311,   0.53799,   0.55659,   0.57948,   0.60535,   0.62707,   0.65344,   0.67698,   0.70347,   0.73424,   0.76388,   0.81554,   0.84697,   0.84733,   0.89048,   0.91330,   0.94460,   1.05398,   1.01809,   1.16649,   1.23015,   1.18104,   1.23720,   1.41619,   1.61342,   1.68100,   1.60237,   1.44985,   1.34111,   1.37498,   1.52792,   1.78650,   2.00110,   2.04354,   1.88798,   1.61819,   1.37604,   1.28779,   1.36028,   1.51644,   1.66661,   1.81295,   1.91326,   1.95906,   1.95425,   1.93874,  -0.01369,   0.00067,   0.02192,   0.03385,   0.04515,   0.05284,   0.06479,   0.07033,   0.08259,   0.09023,   0.09682,   0.10437,   0.11089,   0.12030,   0.12942,   0.13987,   0.14292,   0.15115,   0.16722,   0.17652,   0.18643,   0.18839,   0.20082,   0.21590,   0.21692,   0.22367,   0.22934,   0.25521,   0.24042,   0.26153,   0.31266,   0.32859,   0.33956,   0.32736,   0.44294,   0.44063,   0.34193,   0.26816,   0.32624,   0.45976,   0.54138,   0.48813,   0.29521,   0.04619,  -0.12968,  -0.17080,  -0.01381,   0.25874,   0.50153,   0.58689,   0.48163,   0.27625,   0.09581,   0.01900,   0.04763,   0.12926,   0.25804,   0.39702,   0.50395,   0.55259,-0.6596685330006782,1.2379444114978038
25C07,57,26.35446660478463,0.7385379816673321,-40,   0.36106,   0.36392,   0.37606,   0.37924,   0.38838,   0.39398,   0.41106,   0.41727,   0.42955,   0.44234,   0.45560,   0.46893,   0.48622,   0.50669,   0.51814,   0.54382,   0.56257,   0.58340,   0.60693,   0.63320,   0.66233,   0.68722,   0.71733,   0.75176,   0.77746,   0.78970,   0.82098,   0.88786,   0.89268,   0.94169,   1.00450,   0.98891,   1.11088,   1.06051,   1.17839,   1.34844,   1.35139,   1.29295,   1.30723,   1.45279,   1.67979,   1.86163,   1.89643,   1.75420,   1.54130,   1.29665,   1.20389,   1.31733,   1.57151,   1.83928,   1.97866,   1.94427,   1.78951,   1.62790,   1.55303,   1.54903,   1.61651,   1.73927,   1.89459,   2.05595,  -0.01234,   0.00533,   0.01824,   0.02957,   0.04063,   0.05329,   0.06432,   0.07158,   0.08140,   0.09226,   0.09988,   0.10581,   0.11491,   0.12178,   0.13010,   0.13745,   0.14926,   0.15808,   0.16157,   0.17362,   0.17818,   0.19659,   0.20601,   0.20938,   0.23006,   0.22394,   0.23864,   0.25493,   0.28451,   0.30630,   0.30235,   0.28575,   0.37108,   0.36221,   0.30998,   0.38878,   0.51383,   0.48461,   0.33962,   0.17869,   0.12543,   0.21937,   0.40139,   0.55240,   0.57154,   0.41132,   0.12398,  -0.15178,  -0.27431,  -0.19146,   0.04095,   0.29022,   0.43882,   0.45470,   0.39867,   0.31123,   0.24309,   0.21054,   0.22906,   0.31018,-0.22382087893340988,-1.3770505761765561
25C07,58,26.33569457001325,0.7380119281190001,-41,   0.36135,   0.36103,   0.36975,   0.38213,   0.38858,   0.39932,   0.40511,   0.41963,   0.42858,   0.44014,   0.45614,   0.47064,   0.48792,   0.50577,   0.52082,   0.54056,   0.56324,   0.58450,   0.60247,   0.63024,   0.65422,   0.68788,   0.71606,   0.74151,   0.78195,   0.79635,   0.82927,   0.87279,   0.91456,   0.95900,   0.98208,   0.97639,   1.09921,   1.10064,   1.11479,   1.25752,   1.43521,   1.45513,   1.38036,   1.33551,   1.40198,   1.58896,   1.81411,   1.96537,   1.96618,   1.77440,   1.47854,   1.23340,   1.17296,   1.31583,   1.56321,   1.78568,   1.88915,   1.87021,   1.79983,   1.71395,   1.66767,   1.68320,   1.75785,   1.88709,  -0.01354,  -0.00003,   0.02030,   0.03095,   0.04611,   0.05127,   0.06649,   0.07055,   0.07958,   0.08913,   0.09654,   0.10573,   0.11404,   0.12065,   0.13215,   0.13502,   0.14655,   0.15545,   0.15816,   0.16644,   0.17766,   0.18741,   0.19493,   0.20018,   0.21551,   0.23946,   0.25298,   0.23114,   0.27138,   0.27559,   0.26497,   0.33565,   0.30482,   0.42291,   0.36494,   0.30237,   0.38943,   0.51535,   0.51750,   0.38351,   0.18172,   0.03507,   0.03486,   0.18766,   0.38115,   0.56733,   0.57718,   0.38538,   0.09628,  -0.14021,  -0.21465,  -0.11249,   0.08624,   0.27691,   0.38514,   0.43028,   0.41449,   0.37027,   0.32647,   0.30973,1.2025760406746155,-0.4593095357376574
25C07,59,26.29339869397145,0.7368266599292393,-42,   0.35907,   0.36101,   0.37089,   0.37790,   0.38590,   0.39356,   0.40903,   0.41504,   0.42789,   0.44176,   0.45326,   0.46493,   0.48581,   0.50289,   0.51833,   0.54397,   0.55776,   0.57976,   0.60968,   0.63526,   0.65910,   0.68428,   0.71561,   0.75045,   0.77661,   0.79009,   0.81738,   0.87976,   0.88847,   0.93848,   1.00510,   0.99248,   1.10382,   1.06129,   1.17885,   1.34259,   1.34028,   1.29238,   1.31729,   1.46333,   1.68143,   1.85205,   1.87652,   1.73665,   1.53104,   1.30135,   1.22616,   1.34185,   1.59376,   1.84856,   1.97523,   1.93557,   1.78219,   1.62506,   1.55704,   1.55734,   1.62828,   1.75211,   1.90669,   2.06446,  -0.01323,   0.00453,   0.02041,   0.02916,   0.03968,   0.05433,   0.06365,   0.07173,   0.08219,   0.09124,   0.09616,   0.10341,   0.11528,   0.12429,   0.12858,   0.13965,   0.14936,   0.15714,   0.16294,   0.17359,   0.17952,   0.19685,   0.20560,   0.20964,   0.22911,   0.22322,   0.23381,   0.25267,   0.28358,   0.30495,   0.30282,   0.28512,   0.36972,   0.35752,   0.31241,   0.39508,   0.50685,   0.47346,   0.33347,   0.18303,   0.13724,   0.23305,   0.40690,   0.54375,   0.55281,   0.38759,   0.10733,  -0.15301,  -0.26110,  -0.17004,   0.05771,   0.29882,   0.43888,   0.44933,   0.39224,   0.30480,   0.23908,   0.21045,   0.23375,   0.31881,-0.2717598938430827,-1.3188878115105487
25C07,60,26.21689947077346,0.7346829025636661,-43,   0.36236,   0.36423,   0.37643,   0.38006,   0.38851,   0.39494,   0.41084,   0.41464,   0.43333,   0.44453,   0.45922,   0.47162,   0.48840,   0.50665,   0.52157,   0.54174,   0.56663,   0.58748,   0.60215,   0.62677,   0.65421,   0.68892,   0.71640,   0.74088,   0.77992,   0.79541,   0.83373,   0.87311,   0.91774,   0.95858,   0.97678,   0.97620,   1.09075,   1.11221,   1.11029,   1.24336,   1.43367,   1.47570,   1.40040,   1.33526,   1.37522,   1.54610,   1.77847,   1.95877,   1.99473,   1.83980,   1.54964,   1.27330,   1.15788,   1.25701,   1.48896,   1.72838,   1.86535,   1.87945,   1.82672,   1.74400,   1.69028,   1.69278,   1.75301,   1.87061,  -0.01248,   0.00720,   0.02055,   0.02945,   0.04172,   0.05502,   0.06318,   0.07219,   0.08277,   0.09151,   0.09740,   0.10627,   0.11257,   0.12049,   0.13183,   0.13295,   0.14463,   0.15537,   0.15882,   0.16710,   0.17604,   0.18598,   0.19419,   0.19934,   0.21193,   0.24098,   0.25407,   0.22948,   0.26947,   0.27159,   0.26175,   0.34144,   0.29896,   0.42617,   0.37547,   0.30097,   0.36957,   0.50771,   0.53312,   0.41488,   0.20809,   0.03567,   0.00274,   0.13427,   0.32941,   0.54516,   0.60658,   0.45979,   0.17956,  -0.08448,  -0.20474,  -0.14362,   0.03727,   0.23305,   0.35952,   0.42981,   0.42985,   0.39454,   0.35128,   0.32666,1.287088850924919,-0.22737696770214663
25C07,61,26.22131872176703,0.734806744368481,-44,   0.36358,   0.36402,   0.37543,   0.37923,   0.38945,   0.39672,   0.41107,   0.41655,   0.43281,   0.44256,   0.45552,   0.46998,   0.48651,   0.50614,   0.51922,   0.54255,   0.56377,   0.58200,   0.60675,   0.63521,   0.66134,   0.68754,   0.71923,   0.75015,   0.77459,   0.78863,   0.81915,   0.88576,   0.89016,   0.94033,   1.00219,   0.98456,   1.10812,   1.05709,   1.17050,   1.34674,   1.35737,   1.29738,   1.30340,   1.43811,   1.66328,   1.85447,   1.90638,   1.77963,   1.57105,   1.31580,   1.20350,   1.29697,   1.53999,   1.81396,   1.96904,   1.95256,   1.80925,   1.64684,   1.56693,   1.55446,   1.61784,   1.73613,   1.88941,   2.05181,  -0.01311,   0.00541,   0.02015,   0.02827,   0.04082,   0.05203,   0.06578,   0.07000,   0.07849,   0.09020,   0.09924,   0.10565,   0.11524,   0.12270,   0.12991,   0.13468,   0.14831,   0.15681,   0.16213,   0.17143,   0.17840,   0.19703,   0.20342,   0.20833,   0.22709,   0.22325,   0.23760,   0.25334,   0.28433,   0.30376,   0.30030,   0.28691,   0.36743,   0.36466,   0.31120,   0.38508,   0.51332,   0.49434,   0.35186,   0.18758,   0.12008,   0.20220,   0.38262,   0.54367,   0.58014,   0.43905,   0.15875,  -0.12737,  -0.26854,  -0.20492,   0.01570,   0.26829,   0.42787,   0.45689,   0.40798,   0.32160,   0.25192,   0.21762,   0.23175,   0.30685,-0.12350168288582765,-1.3856497806112738
25C07,62,26.24597998782554,0.735497833356672,-45,   0.35758,   0.36042,   0.37133,   0.37986,   0.38799,   0.39760,   0.40775,   0.41654,   0.43067,   0.44306,   0.45373,   0.46668,   0.48601,   0.50336,   0.52010,   0.54171,   0.56236,   0.58369,   0.60217,   0.62914,   0.65006,   0.68702,   0.71361,   0.74025,   0.78109,   0.79478,   0.82513,   0.86659,   0.91271,   0.95499,   0.97731,   0.97645,   1.08969,   1.10359,   1.11015,   1.24548,   1.42701,   1.46360,   1.39601,   1.34187,   1.38806,   1.55711,   1.78367,   1.95292,   1.98014,   1.82007,   1.53728,   1.27521,   1.17699,   1.28369,   1.51327,   1.74456,   1.87156,   1.87738,   1.82303,   1.74124,   1.69016,   1.69483,   1.75763,   1.87523,  -0.01300,   0.00178,   0.01969,   0.03121,   0.04624,   0.05459,   0.06549,   0.06993,   0.07960,   0.08695,   0.09748,   0.10428,   0.11435,   0.12060,   0.13149,   0.13527,   0.14515,   0.15492,   0.15867,   0.16773,   0.17543,   0.18564,   0.19331,   0.19836,   0.21568,   0.23755,   0.25073,   0.22876,   0.26995,   0.27196,   0.26484,   0.33636,   0.30239,   0.42218,   0.37250,   0.30449,   0.37816,   0.50653,   0.52454,   0.40480,   0.20585,   0.04495,   0.02150,   0.15339,   0.34129,   0.54208,   0.58928,   0.43505,   0.16002,  -0.09138,  -0.19784,  -0.12836,   0.05305,   0.24497,   0.36341,   0.42836,   0.42680,   0.39127,   0.34845,   0.32667,1.2299340148542008,-0.2801504329121251
25C07,63,26.23298181251781,0.7351335821539788,-46,   0.36181,   0.36316,   0.37520,   0.37827,   0.38816,   0.39378,   0.40920,   0.41692,   0.42648,   0.43978,   0.45511,   0.47220,   0.48349,   0.50170,   0.52335,   0.53735,   0.56225,   0.58278,   0.59777,   0.62203,   0.65058,   0.67842,   0.70400,   0.72867,   0.76679,   0.81089,   0.84873,   0.84633,   0.90665,   0.92808,   0.93359,   1.02382,   1.03004,   1.17418,   1.15336,   1.16061,   1.31101,   1.51559,   1.59729,   1.53300,   1.40992,   1.34533,   1.41537,   1.62105,   1.84398,   2.02845,   2.02637,   1.82297,   1.51526,   1.27619,   1.20848,   1.32495,   1.52766,   1.71257,   1.81945,   1.88031,   1.87999,   1.84855,   1.82663,   1.84871,  -0.01222,   0.00577,   0.01923,   0.02892,   0.03985,   0.05309,   0.06648,   0.07061,   0.08076,   0.08694,   0.09256,   0.10473,   0.10955,   0.11790,   0.12998,   0.13516,   0.14260,   0.14900,   0.16215,   0.17074,   0.18402,   0.18289,   0.19243,   0.20561,   0.20523,   0.23671,   0.24478,   0.23836,   0.24091,   0.24763,   0.27885,   0.35783,   0.30325,   0.38379,   0.45623,   0.37570,   0.29291,   0.33964,   0.47845,   0.55656,   0.49115,   0.29188,   0.05243,  -0.10185,  -0.10263,   0.07695,   0.35658,   0.57317,   0.60738,   0.44683,   0.19009,  -0.01419,  -0.07821,  -0.01225,   0.11300,   0.26492,   0.39503,   0.47779,   0.50086,   0.48234,0.5045812218409879,1.3181242986696098
25C07,64,26.23897340798741,0.7353014861715954,-47,   0.35835,   0.36053,   0.36836,   0.38065,   0.39001,   0.39643,   0.40671,   0.41759,   0.43200,   0.43785,   0.45564,   0.46984,   0.48536,   0.50135,   0.52093,   0.53617,   0.55684,   0.57831,   0.59832,   0.62335,   0.64999,   0.67456,   0.70193,   0.72788,   0.76184,   0.81318,   0.84696,   0.83870,   0.89554,   0.91498,   0.92961,   1.03883,   1.01573,   1.17233,   1.18291,   1.15914,   1.26919,   1.47519,   1.61859,   1.60954,   1.48867,   1.36835,   1.35348,   1.49318,   1.70783,   1.95091,   2.05859,   1.95504,   1.69130,   1.41092,   1.24986,   1.27685,   1.43523,   1.62293,   1.76084,   1.86519,   1.91026,   1.90623,   1.88206,   1.88155,  -0.01294,   0.00016,   0.02031,   0.02988,   0.04330,   0.05147,   0.06532,   0.07484,   0.08063,   0.08697,   0.09849,   0.10531,   0.11189,   0.11907,   0.12609,   0.13804,   0.14321,   0.14904,   0.16472,   0.17245,   0.18466,   0.18514,   0.19484,   0.20942,   0.20809,   0.23136,   0.23579,   0.24412,   0.23589,   0.25103,   0.29172,   0.34726,   0.31782,   0.35759,   0.46204,   0.40765,   0.30744,   0.29784,   0.41466,   0.53474,   0.53967,   0.39605,   0.15607,  -0.05961,  -0.14717,  -0.05492,   0.19398,   0.46399,   0.60461,   0.54725,   0.33773,   0.11057,  -0.01960,  -0.01918,   0.06714,   0.19712,   0.33826,   0.45431,   0.51556,   0.52295,-0.018594799120843098,1.4199186827037507
25C07,65,26.24660362025406,0.7355153095682747,-48,   0.35870,   0.36082,   0.36851,   0.38065,   0.38849,   0.39762,   0.40412,   0.41832,   0.42727,   0.43877,   0.45624,   0.46773,   0.48718,   0.50289,   0.52134,   0.53829,   0.55862,   0.58008,   0.60084,   0.62486,   0.64797,   0.67620,   0.70075,   0.72847,   0.76512,   0.81134,   0.84325,   0.84001,   0.89997,   0.92017,   0.93433,   1.03327,   1.02133,   1.17289,   1.16999,   1.15935,   1.28110,   1.48732,   1.60971,   1.58115,   1.46043,   1.35902,   1.37681,   1.54186,   1.75462,   1.97614,   2.05021,   1.91832,   1.64437,   1.37657,   1.24169,   1.29443,   1.46631,   1.65262,   1.78040,   1.87597,   1.90828,   1.89536,   1.87147,   1.87721,  -0.01200,   0.00038,   0.01929,   0.03201,   0.04449,   0.05187,   0.06517,   0.07109,   0.07669,   0.08772,   0.09578,   0.10510,   0.11255,   0.11780,   0.12923,   0.13611,   0.14170,   0.15021,   0.16434,   0.17281,   0.18276,   0.18581,   0.19340,   0.20754,   0.20786,   0.23083,   0.23757,   0.24005,   0.23846,   0.24962,   0.28752,   0.35092,   0.31305,   0.36553,   0.45994,   0.39677,   0.30366,   0.31287,   0.43790,   0.54047,   0.52022,   0.35592,   0.11953,  -0.07354,  -0.13035,  -0.01142,   0.24284,   0.49427,   0.60516,   0.51849,   0.29482,   0.07477,  -0.03652,  -0.01723,   0.07924,   0.21599,   0.35562,   0.46312,   0.51371,   0.51256,0.14846596745072824,1.3825730238831784
25C07,66,26.13578107657579,0.7324097009836361,-49,   0.36438,   0.36632,   0.37220,   0.38369,   0.38964,   0.40251,   0.40554,   0.42110,   0.43316,   0.44471,   0.45833,   0.47091,   0.48843,   0.50201,   0.52196,   0.54004,   0.56348,   0.58776,   0.60014,   0.62768,   0.65134,   0.68937,   0.71531,   0.74040,   0.77841,   0.79089,   0.82600,   0.87199,   0.91516,   0.95587,   0.97811,   0.96607,   1.09217,   1.09381,   1.10632,   1.25480,   1.43624,   1.45298,   1.37531,   1.32837,   1.39966,   1.59406,   1.82819,   1.97974,   1.97546,   1.77880,   1.47430,   1.22844,   1.16903,   1.31880,   1.57156,   1.79783,   1.89986,   1.87714,   1.80280,   1.71321,   1.66916,   1.68836,   1.76591,   1.89626,  -0.01150,  -0.00154,   0.02194,   0.03283,   0.04618,   0.05504,   0.06208,   0.07398,   0.07744,   0.09041,   0.09925,   0.10689,   0.11110,   0.11830,   0.12975,   0.13372,   0.14341,   0.15330,   0.15800,   0.16561,   0.17606,   0.18619,   0.19337,   0.19785,   0.21338,   0.23722,   0.25138,   0.22934,   0.27301,   0.27680,   0.26381,   0.33528,   0.30476,   0.42677,   0.36655,   0.30443,   0.39744,   0.52958,   0.53091,   0.38964,   0.18363,   0.03462,   0.03783,   0.19612,   0.39932,   0.58373,   0.58930,   0.39014,   0.09372,  -0.14631,  -0.21884,  -0.11253,   0.09182,   0.28433,   0.39225,   0.43484,   0.41452,   0.37047,   0.32848,   0.31351,1.2268483446358904,-0.492181528150463
25C07,67,25.95480583617192,0.7273381853736268,-50,   0.35548,   0.35609,   0.36543,   0.37576,   0.38250,   0.39359,   0.39965,   0.41089,   0.42631,   0.43717,   0.45065,   0.46127,   0.48029,   0.49851,   0.51280,   0.53525,   0.55441,   0.57477,   0.60108,   0.62776,   0.65246,   0.67943,   0.70915,   0.74117,   0.76994,   0.78181,   0.80985,   0.87286,   0.88120,   0.93284,   0.99158,   0.97483,   1.10012,   1.04775,   1.15641,   1.33141,   1.34812,   1.29010,   1.29533,   1.42528,   1.64430,   1.83564,   1.89242,   1.77681,   1.56979,   1.31527,   1.20473,   1.29472,   1.53738,   1.80676,   1.96272,   1.94880,   1.80656,   1.64628,   1.56675,   1.55750,   1.62263,   1.74235,   1.89402,   2.05544,  -0.01199,   0.00079,   0.02186,   0.03121,   0.04690,   0.05536,   0.05975,   0.07469,   0.08074,   0.08810,   0.09885,   0.10521,   0.11284,   0.12147,   0.12870,   0.13664,   0.14824,   0.15685,   0.15911,   0.17020,   0.17626,   0.19260,   0.20127,   0.20631,   0.22542,   0.22318,   0.23698,   0.24850,   0.28200,   0.30065,   0.29617,   0.28788,   0.36181,   0.36669,   0.31362,   0.37948,   0.50739,   0.49194,   0.35757,   0.19323,   0.12320,   0.19844,   0.37383,   0.53521,   0.57568,   0.43627,   0.15824,  -0.12118,  -0.26058,  -0.19932,   0.01816,   0.26867,   0.42861,   0.45837,   0.40823,   0.32222,   0.25500,   0.22295,   0.23873,   0.31380,-0.10743126816794708,-1.3606572493100055
25C07,68,25.95823850877255,0.7274343800389264,-51,   0.35563,   0.35553,   0.36192,   0.37496,   0.37998,   0.39277,   0.39847,   0.41388,   0.42268,   0.43463,   0.44836,   0.46133,   0.47833,   0.49686,   0.51157,   0.53644,   0.55574,   0.57602,   0.59799,   0.62699,   0.64795,   0.67895,   0.71073,   0.73734,   0.77406,   0.78077,   0.80945,   0.87019,   0.89455,   0.94185,   0.98796,   0.96338,   1.10172,   1.05654,   1.12343,   1.30208,   1.40312,   1.35810,   1.30876,   1.35009,   1.51540,   1.74001,   1.90614,   1.92296,   1.79160,   1.51469,   1.27359,   1.18852,   1.30967,   1.56318,   1.80677,   1.93174,   1.90317,   1.78548,   1.68439,   1.61791,   1.62502,   1.69798,   1.82034,   1.97872,  -0.01094,   0.00001,   0.01971,   0.03183,   0.04751,   0.05484,   0.06174,   0.07275,   0.07858,   0.08648,   0.09694,   0.10410,   0.11329,   0.12074,   0.12915,   0.13523,   0.14519,   0.15525,   0.15762,   0.16779,   0.17369,   0.19078,   0.19774,   0.20122,   0.22075,   0.23083,   0.24409,   0.23795,   0.28125,   0.29107,   0.27819,   0.30935,   0.33429,   0.39946,   0.33308,   0.32876,   0.46835,   0.53012,   0.44955,   0.27551,   0.11611,   0.08426,   0.20050,   0.39957,   0.54803,   0.57334,   0.40553,   0.11393,  -0.14244,  -0.24272,  -0.15271,   0.06143,   0.27939,   0.40988,   0.43791,   0.39979,   0.34053,   0.28870,   0.26677,   0.29218,0.6573455106812783,-1.1392431353217458
25C07,69,25.94604357872007,0.7270926383841778,-52,   0.35705,   0.35831,   0.36724,   0.37157,   0.38013,   0.39179,   0.40356,   0.41039,   0.42553,   0.43310,   0.45088,   0.46341,   0.48070,   0.49820,   0.51595,   0.53278,   0.55517,   0.57622,   0.59105,   0.61765,   0.64236,   0.67091,   0.69776,   0.72297,   0.76005,   0.80222,   0.83934,   0.84027,   0.90170,   0.92384,   0.92852,   1.00970,   1.02663,   1.16207,   1.13125,   1.15623,   1.32217,   1.51758,   1.57176,   1.49443,   1.38082,   1.34516,   1.44802,   1.67308,   1.88907,   2.03980,   1.99351,   1.75360,   1.44509,   1.23626,   1.21309,   1.36265,   1.57566,   1.75056,   1.84168,   1.88080,   1.86410,   1.82909,   1.81548,   1.85259,  -0.01075,   0.00543,   0.01581,   0.03140,   0.04281,   0.05618,   0.06081,   0.07258,   0.08208,   0.08829,   0.09769,   0.10567,   0.11241,   0.11803,   0.12946,   0.13464,   0.14104,   0.14921,   0.16248,   0.16918,   0.18076,   0.18191,   0.19158,   0.20301,   0.20503,   0.23576,   0.24518,   0.23418,   0.24258,   0.24799,   0.27361,   0.36057,   0.29843,   0.39409,   0.45130,   0.36467,   0.29331,   0.36545,   0.50402,   0.55871,   0.46560,   0.25148,   0.02487,  -0.09625,  -0.06194,   0.14489,   0.41833,   0.60270,   0.58746,   0.38953,   0.12711,  -0.05497,  -0.08733,   0.00512,   0.14232,   0.29616,   0.41637,   0.48033,   0.48756,   0.46384,0.6983730428357156,1.203735043237742
